timestamp,symbol,price,volume,bid,ask,bid_volume,ask_volume,trade_type
2024-01-01 09:30:33,GOOGL,2499.95,962,2499.94,2499.95,227,320,trade
2024-01-01 09:30:34,GOOGL,2499.94,294,2499.94,2499.95,341,272,trade
2024-01-01 09:30:35,GOOGL,2499.93,975,2499.91,2499.95,439,383,trade
2024-01-01 09:30:36,GOOGL,2499.93,965,2499.91,2499.94,109,143,trade
2024-01-01 09:30:37,GOOGL,2499.92,746,2499.91,2499.93,283,373,trade
2024-01-01 09:30:38,GOOGL,2499.91,148,2499.9,2499.93,274,236,trade
2024-01-01 09:30:39,GOOGL,2499.92,271,2499.9,2499.94,288,131,trade
2024-01-01 09:30:40,GOOGL,2499.91,147,2499.89,2499.93,288,164,trade
2024-01-01 09:30:41,GOOGL,2499.9,143,2499.87,2499.92,481,105,trade
2024-01-01 09:30:42,GOOGL,2499.9,475,2499.89,2499.9,323,165,trade
2024-01-01 09:30:43,GOOGL,2499.9,817,2499.88,2499.91,443,333,trade
2024-01-01 09:30:44,GOOGL,2499.88,572,2499.87,2499.89,174,185,trade
2024-01-01 09:30:45,GOOGL,2499.87,300,2499.86,2499.88,232,130,trade
2024-01-01 09:30:46,GOOGL,2499.88,285,2499.87,2499.9,174,299,trade
2024-01-01 09:30:47,GOOGL,2499.89,684,2499.87,2499.91,189,493,trade
2024-01-01 09:30:48,GOOGL,2499.88,261,2499.86,2499.9,444,404,trade
2024-01-01 09:30:49,GOOGL,2499.88,668,2499.86,2499.91,264,295,trade
2024-01-01 09:30:50,GOOGL,2499.9,906,2499.88,2499.91,468,305,trade
2024-01-01 09:30:51,GOOGL,2499.92,382,2499.9,2499.93,357,436,trade
2024-01-01 09:30:52,GOOGL,2499.92,601,2499.9,2499.93,273,178,trade
2024-01-01 09:30:53,GOOGL,2499.92,616,2499.92,2499.93,353,359,trade
2024-01-01 09:30:54,GOOGL,2499.93,552,2499.91,2499.95,111,343,trade
2024-01-01 09:30:55,GOOGL,2499.94,463,2499.92,2499.95,414,245,trade
2024-01-01 09:30:56,GOOGL,2499.94,878,2499.93,2499.95,472,246,trade
2024-01-01 09:30:57,GOOGL,2499.96,597,2499.94,2499.97,216,116,trade
2024-01-01 09:30:58,GOOGL,2499.97,496,2499.95,2499.98,316,272,trade
2024-01-01 09:30:59,GOOGL,2499.97,294,2499.96,2499.98,329,240,trade
2024-01-01 09:31:00,GOOGL,2499.96,780,2499.94,2499.98,427,101,trade
2024-01-01 09:31:01,GOOGL,2499.97,489,2499.94,2499.99,412,326,trade
2024-01-01 09:31:02,GOOGL,2499.96,928,2499.94,2499.98,268,445,trade
2024-01-01 09:31:03,GOOGL,2499.96,892,2499.94,2499.98,396,209,trade
2024-01-01 09:31:04,GOOGL,2499.96,650,2499.95,2499.97,265,499,trade
2024-01-01 09:31:05,GOOGL,2499.95,972,2499.94,2499.96,471,410,trade
2024-01-01 09:31:06,GOOGL,2499.94,753,2499.93,2499.95,437,328,trade
2024-01-01 09:31:07,GOOGL,2499.95,750,2499.93,2499.96,403,141,trade
2024-01-01 09:31:08,GOOGL,2499.94,106,2499.92,2499.96,288,367,trade
2024-01-01 09:31:09,GOOGL,2499.92,406,2499.91,2499.93,416,131,trade
2024-01-01 09:31:10,GOOGL,2499.92,398,2499.9,2499.95,140,399,trade
2024-01-01 09:31:11,GOOGL,2499.92,637,2499.91,2499.93,265,200,trade
2024-01-01 09:31:12,GOOGL,2499.92,399,2499.91,2499.93,294,273,trade
2024-01-01 09:31:13,GOOGL,2499.91,930,2499.89,2499.93,356,266,trade
2024-01-01 09:31:14,GOOGL,2499.91,555,2499.89,2499.93,380,220,trade
2024-01-01 09:31:15,GOOGL,2499.91,505,2499.89,2499.93,365,169,trade
2024-01-01 09:31:16,GOOGL,2499.91,262,2499.9,2499.93,333,425,trade
2024-01-01 09:31:17,GOOGL,2499.94,903,2499.93,2499.95,496,115,trade
2024-01-01 09:31:18,GOOGL,2499.96,740,2499.96,2499.97,203,223,trade
2024-01-01 09:31:19,GOOGL,2499.96,844,2499.94,2499.97,475,475,trade
2024-01-01 09:31:20,GOOGL,2499.96,257,2499.95,2499.97,486,316,trade
2024-01-01 09:31:21,GOOGL,2499.94,460,2499.94,2499.95,386,151,trade
2024-01-01 09:31:22,GOOGL,2499.95,521,2499.93,2499.97,333,335,trade
2024-01-01 09:31:23,GOOGL,2499.94,155,2499.93,2499.95,140,427,trade
2024-01-01 09:31:24,GOOGL,2499.95,170,2499.93,2499.97,146,141,trade
2024-01-01 09:31:25,GOOGL,2499.95,184,2499.94,2499.96,264,410,trade
2024-01-01 09:31:26,GOOGL,2499.96,510,2499.93,2499.98,185,471,trade
2024-01-01 09:31:27,GOOGL,2499.97,268,2499.95,2499.99,492,447,trade
2024-01-01 09:31:28,GOOGL,2499.98,577,2499.96,2500.0,135,487,trade
2024-01-01 09:31:29,GOOGL,2499.96,410,2499.95,2499.98,201,254,trade
2024-01-01 09:31:30,GOOGL,2499.96,630,2499.94,2499.98,180,422,trade
2024-01-01 09:31:31,GOOGL,2499.97,951,2499.95,2499.98,350,446,trade
2024-01-01 09:31:32,GOOGL,2499.97,936,2499.95,2499.99,328,137,trade
2024-01-01 09:31:33,GOOGL,2499.94,687,2499.92,2499.97,406,112,trade
2024-01-01 09:31:34,GOOGL,2499.94,316,2499.93,2499.96,329,235,trade
2024-01-01 09:31:35,GOOGL,2499.95,771,2499.93,2499.96,233,494,trade
2024-01-01 09:31:36,GOOGL,2499.96,215,2499.95,2499.97,406,318,trade
2024-01-01 09:31:37,GOOGL,2499.95,551,2499.93,2499.97,210,201,trade
2024-01-01 09:31:38,GOOGL,2499.95,967,2499.93,2499.96,160,244,trade
2024-01-01 09:31:39,GOOGL,2499.93,416,2499.91,2499.94,242,442,trade
2024-01-01 09:31:40,GOOGL,2499.92,824,2499.9,2499.94,256,412,trade
2024-01-01 09:31:41,GOOGL,2499.92,525,2499.89,2499.94,486,182,trade
2024-01-01 09:31:42,GOOGL,2499.91,870,2499.9,2499.92,296,235,trade
2024-01-01 09:31:43,GOOGL,2499.92,618,2499.92,2499.93,253,125,trade
2024-01-01 09:31:44,GOOGL,2499.91,744,2499.89,2499.94,436,256,trade
2024-01-01 09:31:45,GOOGL,2499.92,737,2499.91,2499.92,441,456,trade
2024-01-01 09:31:46,GOOGL,2499.92,803,2499.9,2499.94,206,266,trade
2024-01-01 09:31:47,GOOGL,2499.91,282,2499.9,2499.92,368,113,trade
2024-01-01 09:31:48,GOOGL,2499.91,120,2499.89,2499.93,365,187,trade
2024-01-01 09:31:49,GOOGL,2499.91,186,2499.89,2499.93,257,272,trade
2024-01-01 09:31:50,GOOGL,2499.91,900,2499.9,2499.93,391,245,trade
2024-01-01 09:31:51,GOOGL,2499.89,269,2499.87,2499.91,324,408,trade
2024-01-01 09:31:52,GOOGL,2499.87,636,2499.86,2499.89,487,309,trade
2024-01-01 09:31:53,GOOGL,2499.86,619,2499.84,2499.87,447,115,trade
2024-01-01 09:31:54,GOOGL,2499.86,215,2499.85,2499.86,254,228,trade
2024-01-01 09:31:55,GOOGL,2499.85,273,2499.83,2499.87,263,161,trade
2024-01-01 09:31:56,GOOGL,2499.86,283,2499.83,2499.88,243,458,trade
2024-01-01 09:31:57,GOOGL,2499.86,785,2499.84,2499.87,424,309,trade
2024-01-01 09:31:58,GOOGL,2499.84,746,2499.81,2499.86,263,411,trade
2024-01-01 09:31:59,GOOGL,2499.83,437,2499.82,2499.85,109,122,trade
2024-01-01 09:32:00,GOOGL,2499.82,629,2499.81,2499.83,368,455,trade
2024-01-01 09:32:01,GOOGL,2499.81,270,2499.8,2499.82,417,187,trade
2024-01-01 09:32:02,GOOGL,2499.82,679,2499.8,2499.84,497,106,trade
2024-01-01 09:32:03,GOOGL,2499.81,279,2499.79,2499.83,367,475,trade
2024-01-01 09:32:04,GOOGL,2499.81,603,2499.78,2499.83,494,466,trade
2024-01-01 09:32:05,GOOGL,2499.82,984,2499.82,2499.83,370,173,trade
2024-01-01 09:32:06,GOOGL,2499.8,528,2499.78,2499.82,129,481,trade
2024-01-01 09:32:07,GOOGL,2499.8,232,2499.78,2499.81,471,167,trade
2024-01-01 09:32:08,GOOGL,2499.79,848,2499.79,2499.8,304,496,trade
2024-01-01 09:32:09,GOOGL,2499.79,884,2499.78,2499.8,352,312,trade
2024-01-01 09:32:10,GOOGL,2499.79,789,2499.77,2499.82,273,365,trade
2024-01-01 09:32:11,GOOGL,2499.79,640,2499.78,2499.8,364,388,trade
2024-01-01 09:32:12,GOOGL,2499.8,833,2499.8,2499.81,492,184,trade
2024-01-01 09:32:13,GOOGL,2499.84,547,2499.83,2499.84,401,123,trade
2024-01-01 09:32:14,GOOGL,2499.83,991,2499.8,2499.85,364,230,trade
2024-01-01 09:32:15,GOOGL,2499.82,631,2499.8,2499.84,230,352,trade
2024-01-01 09:32:16,GOOGL,2499.84,947,2499.83,2499.85,490,207,trade
2024-01-01 09:32:17,GOOGL,2499.84,186,2499.83,2499.85,463,398,trade
2024-01-01 09:32:18,GOOGL,2499.84,637,2499.83,2499.86,129,398,trade
2024-01-01 09:32:19,GOOGL,2499.82,424,2499.81,2499.84,117,357,trade
2024-01-01 09:32:20,GOOGL,2499.84,987,2499.82,2499.86,283,175,trade
2024-01-01 09:32:21,GOOGL,2499.82,141,2499.81,2499.84,467,288,trade
2024-01-01 09:32:22,GOOGL,2499.81,246,2499.8,2499.82,484,198,trade
2024-01-01 09:32:23,GOOGL,2499.81,576,2499.79,2499.84,484,400,trade
2024-01-01 09:32:24,GOOGL,2499.83,378,2499.81,2499.85,283,416,trade
2024-01-01 09:32:25,GOOGL,2499.83,122,2499.81,2499.85,281,453,trade
2024-01-01 09:32:26,GOOGL,2499.81,255,2499.8,2499.82,177,375,trade
2024-01-01 09:32:27,GOOGL,2499.81,135,2499.79,2499.82,452,378,trade
2024-01-01 09:32:28,GOOGL,2499.81,305,2499.79,2499.84,173,336,trade
2024-01-01 09:32:29,GOOGL,2499.83,563,2499.81,2499.84,498,124,trade
2024-01-01 09:32:30,GOOGL,2499.83,271,2499.8,2499.85,460,455,trade
2024-01-01 09:32:31,GOOGL,2499.83,805,2499.81,2499.85,201,251,trade
2024-01-01 09:32:32,GOOGL,2499.84,278,2499.81,2499.86,133,172,trade
2024-01-01 09:32:33,GOOGL,2499.83,130,2499.81,2499.84,210,314,trade
2024-01-01 09:32:34,GOOGL,2499.82,794,2499.81,2499.84,373,296,trade
2024-01-01 09:32:35,GOOGL,2499.84,359,2499.83,2499.85,281,459,trade
2024-01-01 09:32:36,GOOGL,2499.82,533,2499.8,2499.84,267,124,trade
2024-01-01 09:32:37,GOOGL,2499.84,261,2499.82,2499.85,356,116,trade
2024-01-01 09:32:38,GOOGL,2499.84,569,2499.83,2499.85,161,312,trade
2024-01-01 09:32:39,GOOGL,2499.85,140,2499.84,2499.86,331,244,trade
2024-01-01 09:32:40,GOOGL,2499.86,211,2499.83,2499.88,445,235,trade
2024-01-01 09:32:41,GOOGL,2499.85,182,2499.83,2499.87,478,200,trade
2024-01-01 09:32:42,GOOGL,2499.85,251,2499.84,2499.86,401,223,trade
2024-01-01 09:32:43,GOOGL,2499.87,320,2499.86,2499.87,149,134,trade
2024-01-01 09:32:44,GOOGL,2499.86,724,2499.84,2499.88,119,428,trade
2024-01-01 09:32:45,GOOGL,2499.85,662,2499.84,2499.85,260,176,trade
2024-01-01 09:32:46,GOOGL,2499.84,159,2499.83,2499.85,226,463,trade
2024-01-01 09:32:47,GOOGL,2499.83,756,2499.82,2499.84,185,217,trade
2024-01-01 09:32:48,GOOGL,2499.82,472,2499.8,2499.84,397,385,trade
2024-01-01 09:32:49,GOOGL,2499.83,812,2499.82,2499.83,384,288,trade
2024-01-01 09:32:50,GOOGL,2499.82,532,2499.8,2499.85,388,380,trade
2024-01-01 09:32:51,GOOGL,2499.8,388,2499.79,2499.81,130,174,trade
2024-01-01 09:32:52,GOOGL,2499.82,273,2499.81,2499.83,265,173,trade
2024-01-01 09:32:53,GOOGL,2499.83,119,2499.81,2499.84,494,192,trade
2024-01-01 09:32:54,GOOGL,2499.83,741,2499.81,2499.86,417,121,trade
2024-01-01 09:32:55,GOOGL,2499.83,102,2499.8,2499.85,461,144,trade
2024-01-01 09:32:56,GOOGL,2499.82,144,2499.8,2499.84,228,497,trade
2024-01-01 09:32:57,GOOGL,2499.83,112,2499.81,2499.84,280,225,trade
2024-01-01 09:32:58,GOOGL,2499.83,357,2499.82,2499.83,342,158,trade
2024-01-01 09:32:59,GOOGL,2499.84,241,2499.82,2499.86,454,188,trade
2024-01-01 09:33:00,GOOGL,2499.86,297,2499.85,2499.86,400,236,trade
2024-01-01 09:33:01,GOOGL,2499.86,474,2499.85,2499.88,493,276,trade
2024-01-01 09:33:02,GOOGL,2499.86,898,2499.85,2499.88,417,338,trade
2024-01-01 09:33:03,GOOGL,2499.88,858,2499.87,2499.88,189,395,trade
2024-01-01 09:33:04,GOOGL,2499.87,130,2499.86,2499.88,209,327,trade
2024-01-01 09:33:05,GOOGL,2499.86,967,2499.85,2499.87,406,322,trade
2024-01-01 09:33:06,GOOGL,2499.86,246,2499.84,2499.88,328,465,trade
2024-01-01 09:33:07,GOOGL,2499.86,356,2499.85,2499.87,433,293,trade
2024-01-01 09:33:08,GOOGL,2499.86,206,2499.85,2499.88,158,412,trade
2024-01-01 09:33:09,GOOGL,2499.86,822,2499.85,2499.88,107,385,trade
2024-01-01 09:33:10,GOOGL,2499.87,638,2499.85,2499.89,208,394,trade
2024-01-01 09:33:11,GOOGL,2499.87,667,2499.87,2499.88,270,467,trade
2024-01-01 09:33:12,GOOGL,2499.86,917,2499.85,2499.88,439,137,trade
2024-01-01 09:33:13,GOOGL,2499.86,356,2499.85,2499.86,394,250,trade
2024-01-01 09:33:14,GOOGL,2499.84,346,2499.83,2499.85,132,447,trade
2024-01-01 09:33:15,GOOGL,2499.85,946,2499.83,2499.87,434,331,trade
2024-01-01 09:33:16,GOOGL,2499.86,363,2499.85,2499.88,281,310,trade
2024-01-01 09:33:17,GOOGL,2499.87,256,2499.85,2499.9,246,174,trade
2024-01-01 09:33:18,GOOGL,2499.88,625,2499.86,2499.9,356,322,trade
2024-01-01 09:33:19,GOOGL,2499.89,891,2499.88,2499.9,320,314,trade
2024-01-01 09:33:20,GOOGL,2499.9,632,2499.89,2499.91,378,408,trade
2024-01-01 09:33:21,GOOGL,2499.89,685,2499.87,2499.91,439,326,trade
2024-01-01 09:33:22,GOOGL,2499.89,106,2499.86,2499.91,285,463,trade
2024-01-01 09:33:23,GOOGL,2499.88,317,2499.87,2499.89,310,326,trade
2024-01-01 09:33:24,GOOGL,2499.89,777,2499.87,2499.91,114,205,trade
2024-01-01 09:33:25,GOOGL,2499.9,735,2499.89,2499.9,469,291,trade
2024-01-01 09:33:26,GOOGL,2499.89,162,2499.87,2499.91,310,115,trade
2024-01-01 09:33:27,GOOGL,2499.9,899,2499.87,2499.92,107,440,trade
2024-01-01 09:33:28,GOOGL,2499.9,250,2499.87,2499.92,489,464,trade
2024-01-01 09:33:29,GOOGL,2499.9,778,2499.88,2499.93,284,423,trade
2024-01-01 09:33:30,GOOGL,2499.9,584,2499.89,2499.91,412,284,trade
2024-01-01 09:33:31,GOOGL,2499.9,883,2499.89,2499.91,257,162,trade
2024-01-01 09:33:32,GOOGL,2499.91,442,2499.89,2499.93,403,217,trade
2024-01-01 09:33:33,GOOGL,2499.91,460,2499.9,2499.93,249,450,trade
2024-01-01 09:33:34,GOOGL,2499.92,135,2499.9,2499.93,470,456,trade
2024-01-01 09:33:35,GOOGL,2499.92,815,2499.92,2499.93,470,187,trade
2024-01-01 09:33:36,GOOGL,2499.94,355,2499.92,2499.96,397,201,trade
2024-01-01 09:33:37,GOOGL,2499.94,186,2499.93,2499.95,130,212,trade
2024-01-01 09:33:38,GOOGL,2499.95,221,2499.94,2499.95,470,263,trade
2024-01-01 09:33:39,GOOGL,2499.94,430,2499.92,2499.96,139,453,trade
2024-01-01 09:33:40,GOOGL,2499.92,319,2499.91,2499.93,247,462,trade
2024-01-01 09:33:41,GOOGL,2499.94,400,2499.92,2499.96,338,441,trade
2024-01-01 09:33:42,GOOGL,2499.93,458,2499.91,2499.94,160,338,trade
2024-01-01 09:33:43,GOOGL,2499.93,749,2499.91,2499.95,456,300,trade
2024-01-01 09:33:44,GOOGL,2499.91,618,2499.9,2499.92,220,174,trade
2024-01-01 09:33:45,GOOGL,2499.92,454,2499.91,2499.93,115,295,trade
2024-01-01 09:33:46,GOOGL,2499.92,472,2499.91,2499.93,126,200,trade
2024-01-01 09:33:47,GOOGL,2499.92,418,2499.91,2499.94,204,492,trade
2024-01-01 09:33:48,GOOGL,2499.93,191,2499.91,2499.95,477,294,trade
2024-01-01 09:33:49,GOOGL,2499.93,672,2499.92,2499.93,420,203,trade
2024-01-01 09:33:50,GOOGL,2499.92,874,2499.92,2499.93,391,370,trade
2024-01-01 09:33:51,GOOGL,2499.92,388,2499.9,2499.95,408,203,trade
2024-01-01 09:33:52,GOOGL,2499.93,989,2499.91,2499.95,445,477,trade
2024-01-01 09:33:53,GOOGL,2499.91,768,2499.9,2499.93,371,285,trade
2024-01-01 09:33:54,GOOGL,2499.93,274,2499.92,2499.94,349,294,trade
2024-01-01 09:33:55,GOOGL,2499.92,176,2499.9,2499.93,376,307,trade
2024-01-01 09:33:56,GOOGL,2499.91,338,2499.9,2499.93,201,417,trade
2024-01-01 09:33:57,GOOGL,2499.92,676,2499.91,2499.93,204,147,trade
2024-01-01 09:33:58,GOOGL,2499.93,619,2499.91,2499.96,303,350,trade
2024-01-01 09:33:59,GOOGL,2499.94,825,2499.92,2499.96,100,226,trade
2024-01-01 09:34:00,GOOGL,2499.94,949,2499.92,2499.95,300,487,trade
2024-01-01 09:34:01,GOOGL,2499.94,795,2499.93,2499.96,249,399,trade
2024-01-01 09:34:02,GOOGL,2499.93,682,2499.91,2499.95,343,222,trade
2024-01-01 09:34:03,GOOGL,2499.94,815,2499.93,2499.96,325,477,trade
2024-01-01 09:34:04,GOOGL,2499.95,474,2499.94,2499.97,260,246,trade
2024-01-01 09:34:05,GOOGL,2499.97,349,2499.95,2499.98,133,447,trade
2024-01-01 09:34:06,GOOGL,2499.96,304,2499.94,2499.98,394,293,trade
2024-01-01 09:34:07,GOOGL,2499.99,957,2499.97,2500.0,395,320,trade
2024-01-01 09:34:08,GOOGL,2499.98,889,2499.95,2500.0,155,363,trade
2024-01-01 09:34:09,GOOGL,2499.98,246,2499.98,2499.99,493,257,trade
2024-01-01 09:34:10,GOOGL,2499.98,324,2499.97,2500.0,306,273,trade
2024-01-01 09:34:11,GOOGL,2499.98,910,2499.96,2500.0,282,452,trade
2024-01-01 09:34:12,GOOGL,2499.96,532,2499.95,2499.98,430,133,trade
2024-01-01 09:34:13,GOOGL,2499.97,731,2499.96,2499.98,326,338,trade
2024-01-01 09:34:14,GOOGL,2499.96,339,2499.94,2499.98,244,392,trade
2024-01-01 09:34:15,GOOGL,2499.97,264,2499.94,2499.99,323,272,trade
2024-01-01 09:34:16,GOOGL,2499.97,112,2499.95,2499.99,380,362,trade
2024-01-01 09:34:17,GOOGL,2499.97,608,2499.96,2499.98,367,286,trade
2024-01-01 09:34:18,GOOGL,2499.96,295,2499.94,2499.98,267,407,trade
2024-01-01 09:34:19,GOOGL,2499.97,568,2499.95,2499.99,347,288,trade
2024-01-01 09:34:20,GOOGL,2499.96,493,2499.95,2499.97,243,128,trade
2024-01-01 09:34:21,GOOGL,2499.95,730,2499.94,2499.96,385,481,trade
2024-01-01 09:34:22,GOOGL,2499.96,377,2499.95,2499.98,390,201,trade
2024-01-01 09:34:23,GOOGL,2499.96,460,2499.95,2499.97,100,268,trade
2024-01-01 09:34:24,GOOGL,2499.97,168,2499.94,2499.99,200,360,trade
2024-01-01 09:34:25,GOOGL,2499.98,685,2499.97,2499.99,291,277,trade
2024-01-01 09:34:26,GOOGL,2499.98,802,2499.96,2500.0,441,485,trade
2024-01-01 09:34:27,GOOGL,2499.99,121,2499.97,2500.01,136,265,trade
2024-01-01 09:34:28,GOOGL,2499.98,672,2499.96,2500.0,428,388,trade
2024-01-01 09:34:29,GOOGL,2500.01,227,2499.99,2500.02,391,196,trade
2024-01-01 09:34:30,GOOGL,2500.0,954,2499.98,2500.02,199,333,trade
2024-01-01 09:34:31,GOOGL,2500.01,495,2500.0,2500.01,292,184,trade
2024-01-01 09:34:32,GOOGL,2499.99,561,2499.96,2500.01,193,112,trade
2024-01-01 09:34:33,GOOGL,2499.97,907,2499.96,2499.98,193,135,trade
2024-01-01 09:34:34,GOOGL,2499.97,761,2499.97,2499.98,364,254,trade
2024-01-01 09:34:35,GOOGL,2499.98,354,2499.97,2499.99,417,487,trade
2024-01-01 09:34:36,GOOGL,2499.97,719,2499.95,2499.99,146,144,trade
2024-01-01 09:34:37,GOOGL,2499.98,917,2499.95,2500.0,362,202,trade
2024-01-01 09:34:38,GOOGL,2499.99,670,2499.97,2500.0,309,411,trade
2024-01-01 09:34:39,GOOGL,2499.99,547,2499.98,2500.0,243,291,trade
2024-01-01 09:34:40,GOOGL,2499.99,666,2499.98,2500.0,236,246,trade
2024-01-01 09:34:41,GOOGL,2500.0,813,2499.99,2500.0,276,483,trade
2024-01-01 09:34:42,GOOGL,2500.0,158,2499.99,2500.02,328,279,trade
2024-01-01 09:34:43,GOOGL,2500.01,892,2499.99,2500.04,442,372,trade
2024-01-01 09:34:44,GOOGL,2500.01,639,2499.99,2500.03,391,427,trade
2024-01-01 09:34:45,GOOGL,2500.02,291,2500.0,2500.04,420,361,trade
2024-01-01 09:34:46,GOOGL,2500.01,273,2499.99,2500.04,269,348,trade
2024-01-01 09:34:47,GOOGL,2500.01,897,2499.99,2500.03,135,244,trade
2024-01-01 09:34:48,GOOGL,2500.02,688,2500.01,2500.03,156,276,trade
2024-01-01 09:34:49,GOOGL,2500.01,288,2500.0,2500.03,424,489,trade
2024-01-01 09:34:50,GOOGL,2500.02,299,2500.01,2500.02,208,274,trade
2024-01-01 09:34:51,GOOGL,2500.01,968,2499.99,2500.04,219,187,trade
2024-01-01 09:34:52,GOOGL,2500.04,908,2500.02,2500.07,288,186,trade
2024-01-01 09:34:53,GOOGL,2500.05,893,2500.04,2500.05,343,152,trade
2024-01-01 09:34:54,GOOGL,2500.06,248,2500.04,2500.07,335,285,trade
2024-01-01 09:34:55,GOOGL,2500.04,263,2500.02,2500.07,255,243,trade
2024-01-01 09:34:56,GOOGL,2500.05,525,2500.04,2500.06,431,100,trade
2024-01-01 09:34:57,GOOGL,2500.07,841,2500.04,2500.09,191,208,trade
2024-01-01 09:34:58,GOOGL,2500.07,852,2500.06,2500.08,281,352,trade
2024-01-01 09:34:59,GOOGL,2500.07,208,2500.04,2500.09,271,352,trade
2024-01-01 09:35:00,GOOGL,2500.08,677,2500.06,2500.1,131,380,trade
2024-01-01 09:35:01,GOOGL,2500.09,956,2500.07,2500.1,159,400,trade
2024-01-01 09:35:02,GOOGL,2500.08,665,2500.05,2500.1,176,428,trade
2024-01-01 09:35:03,GOOGL,2500.08,442,2500.07,2500.1,498,308,trade
2024-01-01 09:35:04,GOOGL,2500.09,105,2500.07,2500.1,274,461,trade
2024-01-01 09:35:05,GOOGL,2500.09,268,2500.07,2500.11,232,208,trade
2024-01-01 09:35:06,GOOGL,2500.09,291,2500.07,2500.11,131,185,trade
2024-01-01 09:35:07,GOOGL,2500.08,811,2500.07,2500.09,216,429,trade
2024-01-01 09:35:08,GOOGL,2500.08,967,2500.07,2500.09,324,291,trade
2024-01-01 09:35:09,GOOGL,2500.07,659,2500.05,2500.09,352,284,trade
2024-01-01 09:35:10,GOOGL,2500.07,500,2500.05,2500.09,499,152,trade
2024-01-01 09:35:11,GOOGL,2500.08,927,2500.06,2500.1,372,119,trade
2024-01-01 09:35:12,GOOGL,2500.08,691,2500.06,2500.11,179,363,trade
2024-01-01 09:35:13,GOOGL,2500.1,637,2500.09,2500.1,228,276,trade
2024-01-01 09:35:14,GOOGL,2500.1,980,2500.08,2500.11,407,118,trade
2024-01-01 09:35:15,GOOGL,2500.11,455,2500.1,2500.13,374,403,trade
2024-01-01 09:35:16,GOOGL,2500.1,641,2500.1,2500.11,123,259,trade
2024-01-01 09:35:17,GOOGL,2500.1,403,2500.08,2500.12,287,344,trade
2024-01-01 09:35:18,GOOGL,2500.11,253,2500.1,2500.13,444,235,trade
2024-01-01 09:35:19,GOOGL,2500.11,701,2500.09,2500.14,287,389,trade
2024-01-01 09:35:20,GOOGL,2500.13,864,2500.13,2500.14,473,380,trade
2024-01-01 09:35:21,GOOGL,2500.12,401,2500.1,2500.14,293,373,trade
2024-01-01 09:35:22,GOOGL,2500.11,315,2500.09,2500.13,443,306,trade
